iter	RMSE
0	0.08993540882
1	0.08454347986
2	0.07959987001
3	0.07538596061
4	0.07134849247
5	0.06759814859
6	0.06415949631
7	0.06139525879
8	0.05862925283
9	0.05598977942
10	0.05368034095
11	0.05202702818
12	0.05032866737
13	0.04902483286
14	0.04775674034
15	0.04656414626
16	0.04537472358
17	0.04448669402
18	0.04349518022
19	0.04281029878
20	0.04208523948
21	0.04142311025
22	0.04086862019
23	0.04040387383
24	0.03998427089
25	0.03961708352
26	0.03911843974
27	0.038804099
28	0.03855827463
29	0.03832590128
30	0.03816544614
31	0.03803113564
32	0.0378264101
33	0.0376681485
34	0.03755198535
35	0.03749150727
36	0.03734561624
37	0.03724960058
38	0.03713137881
39	0.03707226485
40	0.03704996466
41	0.03697220759
42	0.0369307058
43	0.03687538883
44	0.03683331853
45	0.03678986311
46	0.03671603549
47	0.03669516807
48	0.03664355025
49	0.03661907987
50	0.03659896046
51	0.03659065641
52	0.03652712234
53	0.03651232771
54	0.03650723705
55	0.03649073859
56	0.03633379532
57	0.03614797075
58	0.03599682812
59	0.0359875204
60	0.03596992838
61	0.03594664912
62	0.03594137061
63	0.03582242241
64	0.03582188595
65	0.03582142556
66	0.03580219978
67	0.0358018533
68	0.03580155488
69	0.03579993053
70	0.03575988354
71	0.03574071494
72	0.03574055845
73	0.03573950315
74	0.03573938678
75	0.03573930853
76	0.03573921825
77	0.03573914
78	0.03573906777
79	0.0357390136
80	0.03573896344
81	0.03573873071
82	0.03573869058
83	0.0357386665
84	0.03572414549
85	0.0356514497
86	0.03565143562
87	0.03565141752
88	0.03565139942
89	0.03565138735
90	0.03563406604
91	0.03563406
92	0.03563405196
93	0.03561826432
94	0.03561825627
95	0.03561682087
96	0.03560753665
97	0.0356075286
98	0.03558261376
99	0.0355826057
100	0.03557546324
101	0.03557545921
102	0.03556834756
103	0.03556834152
104	0.03556694039
105	0.03545840589
106	0.03545839983
107	0.03545783764
108	0.03545783158
109	0.03544144751
110	0.03544144751
111	0.03544103073
112	0.03544102669
113	0.0354200377
114	0.03541972797
115	0.03541969557
116	0.03541968748
117	0.03541941215
118	0.03541940405
119	0.03541939596
120	0.03541936357
121	0.03540582751
122	0.03539773986
123	0.03539756565
124	0.03539741574
125	0.03539740359
126	0.03538630096
127	0.03538625031
128	0.03538623207
129	0.0353862118
130	0.0353861733
131	0.0353709278
132	0.03535746041
133	0.03534824399
134	0.03534814053
135	0.03534811416
136	0.03534803099
137	0.03534799245
138	0.03534795796
139	0.03534795999
140	0.03534792754
141	0.035339573
142	0.03533950807
143	0.03533947967
144	0.03533946546
145	0.03533945126
146	0.03533939242
147	0.03533934372
148	0.03533929908
149	0.03533927676
150	0.03533924024
151	0.03533853616
152	0.03533850369
153	0.03533847528
154	0.03533845093
155	0.03533785235
156	0.03533783206
157	0.03533781582
158	0.03533718882
159	0.03533664906
160	0.03533661862
